patient	well_fov	compartment	channel	feature	processor_type	input_subparent_name	mask_subparent_name	output_features_subparent_name
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	convolution_11	segmentation_masks	convolution_11_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	convolution_11	segmentation_masks	convolution_11_extracted_features
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.Mito	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.ER	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	ER	Intensity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.Mito	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	Texture	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	Granularity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	DNA.ER	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	ER	Texture	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	AGP.Mito	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	Texture	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	ER	Granularity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	DNA.AGP	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.ER	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	Neighbors	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	AGP	Intensity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	Granularity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	DNA.Mito	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	DNA	Intensity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	Intensity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	AGP.ER	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	ER.Mito	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	BF	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	DNA.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	AGP	Intensity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	Mito.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Granularity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	BF	Intensity	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.Mito	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	AGP.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	Mito.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	Mito.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cell	DNA.AGP	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	AGP	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	convolution_12	segmentation_masks	convolution_12_extracted_features
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	DNA	Granularity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	DNA.Mito	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.ER	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.Mito	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	Granularity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	ER.Mito	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	AreaSizeShape	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	AGP.Mito	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.AGP	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	AGP.ER	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	ER.Mito	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	Granularity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	BF	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	DNA.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	Mito.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Granularity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	BF	Intensity	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	AGP.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cell	Mito.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	Mito.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	AGP	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	convolution_13	segmentation_masks	convolution_13_extracted_features
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	AGP	Texture	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Organoid	ER	Texture	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.Mito	Colocalization	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	Texture	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	ER	Texture	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	DNA	Texture	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	convolution_14	segmentation_masks	convolution_14_extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	convolution_14	segmentation_masks	convolution_14_extracted_features
